STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
10,3,11203,1400000US10003011203,10003011203,112.03,New Castle,DE,Delaware,"Census Tract 112.03, New Castle County, Delaware",4637.0,311.0,2402.0,0.8181,0.2471,0.8181,0.3692,0.8187,0.7986,0.5868,0.7233,2.9274,0.8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.5584,0.4447,1.3884,0.3374,0.547,0.3098,0.0,0.8568,0.4201,0.733,0.733,0.733,5.9056,0.4956,0.5547,0.5547,0.5547,0.4109,0.0583,0.7175,0.5712,0.5834,0.0917,0.3082,2.7412,0.3367,0.7017,0.5466,0.2417,0.3491,1.8391,0.355,0.5881,0.0,0.5881,0.3287,5.7231,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,10.28,0.47,36.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.33,10.06,45.75,17.63,0.0,87.33,34.9,25.62,1.9,6.9,36.3,28.9026,2.0,11.2,19.1,22.7,9.0,0.6,1.7,0.0,30.6,8.7,6.7,11.3,9.0,0.4213,0.2054,0.4939,0.2798,0.1966
10,3,11204,1400000US10003011204,10003011204,112.04,New Castle,DE,Delaware,"Census Tract 112.04, New Castle County, Delaware",3500.0,216.0,1696.0,1.0807,0.4024,0.6807,0.2659,0.8187,0.7941,0.6095,0.7378,2.9601,0.8361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.9238,0.3495,1.6586,0.5817,0.6005,0.4536,0.0,1.0541,0.5084,0.733,0.733,0.733,6.4058,0.6071,0.3446,0.3446,0.3446,0.1294,0.2685,0.4029,0.124,0.0672,0.0643,0.2506,1.3069,0.0859,0.8972,0.2954,0.5448,0.2881,2.0255,0.5162,0.0,0.0,0.0,0.0,3.677,0.0736,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.33,10.25,0.49,36.78,0.0,0.0,0.0,0.0,0.0,0.0,100.0,93.53,11.83,58.96,41.88,0.0,87.33,18.1,11.8286,5.6,4.1,12.3,13.4199,1.6,9.7,24.6,19.1,13.2,0.4,0.0,0.0,35.4,8.7,8.5,10.9,10.2,0.695,0.2054,0.8794,0.4345,0.1577
10,3,11205,1400000US10003011205,10003011205,112.05,New Castle,DE,Delaware,"Census Tract 112.05, New Castle County, Delaware",1865.0,152.0,711.0,0.7558,0.2132,0.5558,0.1821,0.8536,0.7909,0.5371,0.667,2.8486,0.8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.8748,0.2849,1.545,0.4856,0.0,0.1985,0.0,0.1985,0.0738,0.733,0.733,0.733,5.3251,0.361,0.311,0.311,0.311,0.1492,0.1314,0.4029,0.0257,0.2436,0.1384,0.1886,1.2798,0.0827,0.7518,0.5393,0.71,0.7031,2.7042,0.9416,0.0,0.5072,0.5072,0.2492,4.8022,0.1948,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,10.23,0.43,35.01,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.33,12.75,0.0,2.56,0.0,87.33,16.0,12.8686,3.3,4.1,5.1,19.2754,2.6,8.0,20.1,22.6,15.9,3.6,0.0,0.3,32.8,8.4,8.3,10.1,9.3,0.5536,0.1389,0.8508,0.319,0.0916
10,3,11206,1400000US10003011206,10003011206,112.06,New Castle,DE,Delaware,"Census Tract 112.06, New Castle County, Delaware",4294.0,302.0,2400.0,0.6967,0.1822,0.4967,0.1468,0.8536,0.7852,0.5371,0.6606,2.8365,0.8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.805,0.2461,1.4364,0.3833,0.0,0.4524,0.0,0.4524,0.1461,0.6102,0.6102,0.6102,5.3355,0.3633,0.2092,0.2092,0.2092,0.0438,0.0267,0.4719,0.0828,0.0417,0.2059,0.2031,1.0759,0.0581,0.9356,0.6511,0.2847,0.4203,2.2917,0.7378,0.0,0.7121,0.7121,0.4124,4.2889,0.1334,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,10.2,0.43,34.86,0.0,0.0,0.0,0.0,0.0,0.0,100.0,85.54,13.25,0.0,41.64,0.0,65.91,10.3,6.5861,1.1,4.6,9.8,11.9178,3.4,8.4,27.3,24.2,9.6,0.9,0.0,1.2,34.2,8.0,9.4,9.0,9.2,0.6335,0.0719,0.9497,0.3056,0.0324
10,3,11300,1400000US10003011300,10003011300,113.0,New Castle,DE,Delaware,"Census Tract 113, New Castle County, Delaware",2199.0,148.0,2021.0,0.838,0.2587,0.438,0.115,0.8187,0.7835,0.5984,0.7251,2.9257,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.7628,0.2536,1.4017,0.3503,0.3541,0.2135,0.0,0.5676,0.1986,0.5018,0.5018,0.5018,5.3968,0.3771,0.1618,0.1618,0.1618,0.0313,0.1788,0.0712,0.2047,0.1857,0.0709,0.3339,1.0765,0.0581,0.9265,0.2253,0.6832,0.0,1.835,0.3514,0.0,0.4452,0.4452,0.1995,3.5185,0.0609,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.33,10.19,0.48,36.45,0.0,0.0,0.0,0.0,0.0,0.0,100.0,82.45999999999998,13.17,11.66,4.65,0.0,48.12,8.0,5.4363,4.1,1.6,16.3,17.6907,1.7,11.9,26.5,17.8,15.4,0.0,0.0,0.2,35.1,8.1,9.7,9.4,9.2,0.6811,0.0864,0.9619,0.3056,0.0505
10,3,11400,1400000US10003011400,10003011400,114.0,New Castle,DE,Delaware,"Census Tract 114, New Castle County, Delaware",3348.0,194.0,3753.0,1.0436,0.3807,0.6436,0.2394,0.8187,0.7741,0.5984,0.7161,2.9073,0.8213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.8258,0.4137,1.6248,0.5545,0.2777,0.3119,0.0,0.5896,0.2104,0.0,0.0,0.0,5.1217,0.3155,0.3082,0.3082,0.3082,0.1063,0.358,0.2569,0.2437,0.2607,0.0848,0.4046,1.715,0.1471,0.9397,0.4573,0.4528,0.7183,2.5681,0.894,0.4769,0.6882,1.1651,0.7192,5.7564,0.3281,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.33,10.14,0.48,36.22,0.0,0.0,0.0,0.0,0.0,0.0,100.0,87.01,10.67,1.92,17.92,0.0,0.0,15.8,10.5518,7.1,3.1,18.1,19.7269,1.9,13.8,27.7,21.5,11.9,3.9,0.6,1.0,37.0,8.5,9.9,10.2,10.4,0.7656,0.1594,0.9681,0.4605,0.099
10,3,11500,1400000US10003011500,10003011500,115.0,New Castle,DE,Delaware,"Census Tract 115, New Castle County, Delaware",2924.0,260.0,2604.0,0.6034,0.137,0.4034,0.0978,0.8536,0.7702,0.5618,0.6717,2.8573,0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.8882,0.1468,1.4203,0.3679,0.0,0.7666,0.0,0.7666,0.3209,0.1588,0.1588,0.1588,5.203,0.3335,0.3418,0.3418,0.3418,0.1487,0.1369,0.5844,0.0939,0.2608,0.3784,0.1126,1.7157,0.1472,0.5203,0.4725,0.1628,0.4203,1.5759,0.179,0.0,0.0,0.0,0.0,3.6334,0.0699,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,10.12,0.45,35.12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.2,14.44,0.0,100.0,0.0,2.59,17.9,12.8409,3.4,5.5,10.5,19.729,5.4,5.8,16.0,21.7,7.8,0.9,0.0,0.0,33.5,8.8,8.2,11.7,9.9,0.5934,0.2306,0.8343,0.3955,0.238
10,3,11600,1400000US10003011600,10003011600,116.0,New Castle,DE,Delaware,"Census Tract 116, New Castle County, Delaware",3432.0,265.0,5573.0,0.7229,0.1956,0.5229,0.1616,0.8536,0.7623,0.5746,0.641,2.8315,0.7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.9519,0.0751,1.4123,0.3602,0.3531,0.7208,0.0,1.0739,0.5174,0.1603,0.1603,0.1603,5.478,0.396,0.3599,0.3599,0.3599,0.0304,0.166,0.3157,0.248,0.0627,0.0709,0.4404,1.3341,0.0897,0.8412,0.7467,0.114,0.0,1.7019,0.2533,0.0,0.8348,0.8348,0.5028,4.2307,0.1269,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,10.08,0.46,34.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.45,15.5,11.51,97.03,0.0,2.73,19.1,5.3561,3.9,3.5,18.3,13.196,1.7,14.8,22.4,25.8,6.9,0.0,0.0,2.8,30.6,8.2,7.9,10.1,8.1,0.4213,0.1022,0.778,0.174,0.0916
10,3,11700,1400000US10003011700,10003011700,117.0,New Castle,DE,Delaware,"Census Tract 117, New Castle County, Delaware",4148.0,240.0,14716.0,1.2835,0.5154,0.8835,0.4223,0.8536,0.7682,0.5115,0.6207,2.754,0.7782,0.0,0.5498,0.9508,0.0,0.0,0.0,1.5006,0.7521,0.3853,0.5899,0.5213,1.4965,0.4406,0.5431,0.6501,0.0,1.1932,0.5716,0.6111,0.6111,0.6111,7.5554,0.8232,0.1284,0.1284,0.1284,0.0423,0.0267,0.3296,0.0417,0.0626,0.0463,0.2427,0.7919,0.0298,0.9675,0.465,0.2283,0.4203,2.0811,0.5672,0.0,0.5072,0.5072,0.2492,3.5086,0.0603,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.67,10.11,0.41,33.9,0.0,23.0,15.87,0.0,0.0,0.0,100.0,68.98,8.83,44.82,84.87,0.0,66.07,6.5,6.479,1.1,3.6,6.7,13.1894,1.3,9.5,32.1,21.6,8.8,0.9,0.0,0.3,36.1,7.8,10.9,8.0,9.7,0.7276,0.0496,0.9844,0.3693,0.0078
10,3,11800,1400000US10003011800,10003011800,118.0,New Castle,DE,Delaware,"Census Tract 118, New Castle County, Delaware",4167.0,297.0,5312.0,1.2066,0.4728,0.8066,0.3603,0.8536,0.7682,0.4295,0.523,2.5743,0.728,0.0,0.4823,0.9342,0.0,0.0,0.0,1.4165,0.723,0.5911,0.4947,0.3099,1.3957,0.3449,0.6411,0.2571,0.0,0.8982,0.4375,0.6545,0.6545,0.6544,6.9392,0.7172,0.2758,0.2758,0.2758,0.1007,0.0537,0.0632,0.5911,0.2872,0.0996,0.2392,1.4347,0.1034,0.9407,0.1796,0.0993,0.2137,1.4333,0.1181,0.0,0.7121,0.7121,0.4124,3.8559,0.0894,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.67,10.11,0.35,31.63,0.0,12.07,5.89,0.0,0.0,0.0,51.97,61.08,12.42,69.86,10.48,0.0,74.31999999999998,13.9,10.2085,1.8,1.5,37.8,20.4433,2.1,9.4,27.8,16.7,6.6,0.2,0.0,1.2,35.2,7.8,9.8,8.6,9.1,0.6858,0.0496,0.9651,0.293,0.0198
10,3,11900,1400000US10003011900,10003011900,119.0,New Castle,DE,Delaware,"Census Tract 119, New Castle County, Delaware",3292.0,174.0,5153.0,1.3201,0.5348,0.9201,0.4522,0.8536,0.7384,0.4853,0.5968,2.6741,0.757,0.0,0.5662,0.9467,0.0,0.0,0.0,1.5129,0.7568,0.4635,0.5058,0.5348,1.5041,0.4475,0.7416,0.4688,0.0,1.2104,0.5797,0.6456,0.6456,0.6455,7.5471,0.822,0.3538,0.3538,0.3538,0.0546,0.2382,0.537,0.1457,0.015,0.058,0.0341,1.0826,0.059,0.9462,0.5971,0.2211,0.7438,2.5082,0.8681,0.0,0.0,0.0,0.0,3.9446,0.0981,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.67,9.97,0.39,33.33,0.0,26.34,12.66,0.0,0.0,0.0,89.84,62.0,8.67,94.65,44.88,0.0,72.54999999999998,18.7,7.3512,5.1,5.1,13.4,9.1448,1.5,2.9,28.4,23.4,8.7,4.5,0.0,0.0,35.4,8.3,9.1,9.5,10.1,0.695,0.1201,0.9332,0.4209,0.0555
10,3,12000,1400000US10003012000,10003012000,120.0,New Castle,DE,Delaware,"Census Tract 120, New Castle County, Delaware",4460.0,342.0,6309.0,1.8044,0.7512,1.4044,0.7872,0.8536,0.7126,0.5618,0.6153,2.7433,0.7757,0.0,0.8414,0.9689,0.0,0.0,0.0,1.8103,0.8668,0.3853,0.716,0.1205,1.2218,0.2003,0.7891,0.6739,0.0,1.463,0.7194,0.6548,0.6548,0.6548,7.8932,0.8712,0.5497,0.5497,0.5497,0.4575,0.5842,0.9031,0.2393,0.4613,0.554,0.2427,3.4421,0.4909,0.6683,0.4423,0.6045,0.6526,2.3677,0.79,0.0,0.6744,0.6744,0.3833,7.0339,0.5332,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.67,9.84,0.45,33.77,0.0,99.02,37.3,0.0,0.0,0.0,100.0,78.86,14.78,100.0,89.69,0.0,74.4,34.4,27.7979,11.8,11.1,17.9,25.0898,7.9,9.5,18.5,21.3,14.1,2.8,0.0,0.9,38.6,9.4,7.9,13.2,12.0,0.8215,0.3966,0.778,0.6463,0.4088
10,3,12100,1400000US10003012100,10003012100,121.0,New Castle,DE,Delaware,"Census Tract 121, New Castle County, Delaware",3064.0,436.0,3589.0,1.6136,0.674,1.4136,0.7916,0.8536,0.7203,0.5115,0.6236,2.709,0.7664,0.0,0.7468,0.9547,0.0,0.0,0.0,1.7015,0.8244,0.3853,0.7591,0.3337,1.4781,0.4229,0.7891,0.7666,0.0,1.5557,0.7805,0.6283,0.6283,0.6283,8.0726,0.8934,0.4843,0.4843,0.4843,0.2507,0.5061,0.5844,0.4963,0.3005,0.4022,0.2326,2.7728,0.3434,0.5982,0.6705,0.5448,0.5088,2.3223,0.7594,0.4558,0.9201,1.3759,0.8123,6.9553,0.5202,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,9.88,0.41,33.97,0.0,76.34999999999998,19.47,0.0,0.0,0.0,100.0,82.2,12.06,100.0,100.0,0.0,69.62,28.4,17.8671,10.0,5.5,31.3,20.7895,5.7,9.2,17.3,24.5,13.2,1.4,0.5,6.1,32.9,9.0,7.6,12.5,9.6,0.5597,0.2831,0.7108,0.3566,0.3268
10,3,12200,1400000US10003012200,10003012200,122.0,New Castle,DE,Delaware,"Census Tract 122, New Castle County, Delaware",4538.0,377.0,3171.0,1.3154,0.5324,1.3154,0.7369,0.8536,0.7203,0.5501,0.6915,2.8155,0.795,0.0,0.3978,0.0,0.0,0.0,0.0,0.3978,0.2735,0.3853,0.9677,0.2874,1.6404,0.5671,0.7891,0.6556,0.0,1.4447,0.708,0.6279,0.6279,0.6278,6.9263,0.7145,0.6779,0.6779,0.6779,0.4892,0.6109,0.7663,0.5645,0.4602,0.3784,0.4479,3.7174,0.5512,0.2523,0.831,0.4603,0.8096,2.3532,0.7806,0.0,0.7007,0.7007,0.4037,7.4492,0.6009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,9.88,0.44,35.58,0.0,4.29,0.0,0.0,0.0,0.0,100.0,96.61000000000001,12.71,100.0,86.01999999999998,0.0,69.57,49.4,29.3854,12.5,7.6,35.8,25.0584,5.4,15.0,11.4,27.6,12.0,6.6,0.0,1.1,33.9,9.8,6.2,14.9,10.8,0.6164,0.5157,0.3868,0.5105,0.6058
10,3,12300,1400000US10003012300,10003012300,123.0,New Castle,DE,Delaware,"Census Tract 123, New Castle County, Delaware",2784.0,327.0,1846.0,1.7553,0.733,1.3553,0.7598,0.8536,0.7169,0.5746,0.738,2.8831,0.8147,0.0,0.3453,0.0,0.0,0.0,0.0,0.3453,0.2481,0.3853,0.8065,0.0531,1.2449,0.2165,0.7891,0.516,0.0,1.3051,0.6273,0.6279,0.6279,0.6278,6.4063,0.6072,0.5568,0.5568,0.5568,0.6698,0.7373,0.4859,0.6607,0.6813,0.8154,0.5353,4.5857,0.7302,0.3978,0.3926,0.8982,0.6861,2.3747,0.7939,0.4558,0.4452,0.901,0.5622,8.4182,0.7481,0.0,1.0,0.0,1.0,0.0,2.0,0.4,3.67,9.86,0.46,36.79,0.0,1.66,0.0,0.0,0.0,0.0,100.0,85.64,15.92,100.0,54.78,0.0,69.57,35.1,39.2729,16.7,4.7,43.2,32.5991,14.0,17.5,14.0,20.6,21.0,3.3,0.5,0.2,34.7,10.6,6.2,16.5,11.7,0.6606,0.718,0.3868,0.6162,0.7587
10,3,12400,1400000US10003012400,10003012400,124.0,New Castle,DE,Delaware,"Census Tract 124, New Castle County, Delaware",4310.0,412.0,3008.0,1.343,0.5465,1.343,0.753,0.8536,0.7099,0.5984,0.737,2.8989,0.8189,0.0,0.7298,0.0,0.0,0.0,0.0,0.7298,0.4494,0.3853,0.9022,0.2547,1.5422,0.4831,0.7891,0.5774,0.0,1.3665,0.6601,0.628,0.628,0.628,7.1654,0.7583,0.6395,0.6395,0.6395,0.5579,0.7765,0.6762,0.325,0.6676,0.1808,0.6561,3.8401,0.579,0.2887,0.4423,0.4603,0.7695,1.9608,0.4563,0.5234,0.3832,0.9066,0.5684,7.347,0.5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,9.83,0.48,36.76,0.0,71.4,0.0,0.0,0.0,0.0,100.0,92.11000000000001,13.13,100.0,68.62,0.0,69.59,44.3,32.8914,18.4,6.4,22.0,32.0445,3.1,21.3,12.1,21.3,12.0,5.2,0.9,0.1,31.7,9.8,6.1,15.2,9.7,0.4877,0.5157,0.3665,0.3693,0.6368
10,3,12500,1400000US10003012500,10003012500,125.0,New Castle,DE,Delaware,"Census Tract 125, New Castle County, Delaware",4963.0,609.0,1381.0,1.2587,0.5026,1.2587,0.703,0.8187,0.7075,0.6647,0.8202,3.0111,0.852,0.0,0.7448,0.0,0.0,0.0,0.0,0.7448,0.4583,0.3853,0.7994,0.2337,1.4184,0.366,0.7891,0.6536,0.0,1.4427,0.7068,0.6507,0.6507,0.6507,7.2677,0.7758,0.6692,0.6692,0.6692,0.4565,0.8024,0.4307,0.4851,0.6446,0.5601,0.6002,3.9796,0.6087,0.1564,0.5466,0.1751,0.819,1.6971,0.2501,0.0,0.3832,0.3832,0.1614,6.7291,0.4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,9.82,0.54,39.16,0.0,75.81,0.0,0.0,0.0,0.0,100.0,85.14,13.39,100.0,85.62,0.0,73.56,48.2,27.7453,19.7,4.3,30.6,31.1545,8.0,19.5,9.4,22.7,8.0,7.0,0.0,0.1,31.5,9.6,6.5,14.4,9.5,0.476,0.4568,0.4494,0.344,0.5495
10,3,12600,1400000US10003012600,10003012600,126.0,New Castle,DE,Delaware,"Census Tract 126, New Castle County, Delaware",2977.0,275.0,1274.0,1.2654,0.506,1.2654,0.7069,0.8187,0.6986,0.6329,0.7195,2.8697,0.8109,0.9702,0.8577,0.0,0.0,0.0,0.0,1.8279,0.8761,0.3853,0.7402,0.16,1.2855,0.2488,0.7891,0.7666,0.0,1.5557,0.7805,0.6799,0.6799,0.6799,8.2187,0.9096,0.4943,0.4943,0.4943,0.4484,0.7373,0.6286,0.237,0.2408,0.2234,0.1418,2.6573,0.3197,0.3454,0.4423,0.517,0.562,1.8667,0.3768,0.4769,0.4452,0.9221,0.5832,5.9404,0.3558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,9.78,0.51,36.31,31.42,100.0,0.0,0.0,0.0,0.0,100.0,80.7,14.28,100.0,100.0,0.0,79.29999999999998,29.3,27.3716,16.7,5.9,17.8,19.2015,3.6,6.7,13.1,21.3,12.8,1.8,0.6,0.2,34.2,9.7,7.1,14.5,9.7,0.6335,0.4859,0.5871,0.3693,0.5611
10,3,12700,1400000US10003012700,10003012700,127.0,New Castle,DE,Delaware,"Census Tract 127, New Castle County, Delaware",4008.0,282.0,4076.0,2.1027,0.8523,1.7027,0.9259,0.8187,0.6868,0.6095,0.669,2.784,0.7864,0.9892,0.8131,0.0,0.0,0.0,0.0,1.8023,0.8634,0.3864,0.7771,0.2404,1.4039,0.3525,0.7891,0.6139,0.8462,2.2492,0.9693,0.6744,0.6744,0.6744,8.9138,0.961,0.4663,0.4663,0.4663,0.5463,0.7197,0.8909,0.493,0.5979,0.3861,0.6195,4.2534,0.6657,0.8505,0.1239,0.793,0.8143,2.5817,0.8997,0.6268,0.4452,1.072,0.6903,8.3734,0.7417,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.33,9.72,0.49,35.06,77.40999999999998,94.34,0.0,0.0,0.0,0.0,99.99,83.5,13.33,100.0,76.90999999999998,0.07,77.92,26.9,32.3104,16.0,10.6,31.1,29.4152,5.5,20.1,22.7,14.9,17.7,6.8,2.4,0.2,36.4,9.8,7.9,14.2,11.9,0.7415,0.5157,0.778,0.6363,0.5265
10,3,12900,1400000US10003012900,10003012900,129.0,New Castle,DE,Delaware,"Census Tract 129, New Castle County, Delaware",4787.0,427.0,7047.0,2.607,0.9776,1.807,0.9636,0.8187,0.6986,0.7307,0.886,3.134,0.8884,0.9644,0.7452,0.0,0.9027,0.0,0.0,2.6123,0.9521,0.3853,0.8669,0.2146,1.4668,0.4123,0.7891,0.7666,0.0,1.5557,0.7805,0.6825,0.6825,0.6825,9.4513,0.9815,0.7368,0.7368,0.7368,0.7304,0.7988,0.838,0.7,0.8053,0.7998,0.7436,5.4159,0.872,0.2624,0.7957,0.4382,0.7183,2.2146,0.6796,0.6223,0.0,0.6223,0.3507,8.9896,0.8255,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.78,0.61,41.62,22.8,75.92,0.0,52.34,0.0,0.0,100.0,89.78,13.61,100.0,100.0,0.0,80.03,58.3,43.1712,19.5,9.0,46.6,38.6659,13.5,24.6,11.6,26.8,11.7,3.9,2.3,0.0,35.4,10.7,6.0,17.1,12.6,0.695,0.7373,0.3472,0.7032,0.8043
10,3,13000,1400000US10003013000,10003013000,130.0,New Castle,DE,Delaware,"Census Tract 130, New Castle County, Delaware",1881.0,129.0,514.0,1.2312,0.4867,1.0312,0.543,0.8536,0.6929,0.6329,0.729,2.9084,0.8216,0.0,0.8351,0.0,0.0,0.0,0.0,0.8351,0.5064,0.3853,0.9364,0.3282,1.6499,0.5752,0.7891,0.3639,0.0,1.153,0.553,0.6728,0.6728,0.6728,7.2192,0.7678,0.4029,0.4029,0.4029,0.3546,0.4023,0.5492,0.1519,0.2875,0.1896,0.5485,2.4836,0.2853,0.5559,0.5316,0.7535,0.5938,2.4348,0.8298,0.0,0.0,0.0,0.0,5.3213,0.2634,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,9.75,0.51,36.55,0.0,98.3,0.0,0.0,0.0,0.0,100.0,94.39,12.17,100.0,25.68,0.0,77.59,22.0,22.9234,7.9,5.2,13.7,20.4578,3.2,17.9,16.6,22.5,16.8,2.1,0.0,0.0,34.0,9.5,7.5,14.0,10.2,0.6218,0.4269,0.6866,0.4345,0.5033
10,3,13100,1400000US10003013100,10003013100,131.0,New Castle,DE,Delaware,"Census Tract 131, New Castle County, Delaware",2311.0,205.0,1934.0,1.1922,0.4647,1.1922,0.6589,0.8536,0.6986,0.6329,0.7111,2.8962,0.8182,0.0,0.7585,0.0,0.0,0.0,0.0,0.7585,0.4662,0.3853,0.9408,0.3282,1.6543,0.5782,0.7891,0.4903,0.0,1.2794,0.6137,0.6731,0.6731,0.6731,7.2615,0.7748,0.505,0.505,0.505,0.255,0.7089,0.702,0.3004,0.2502,0.5601,0.2769,3.0535,0.4042,0.5377,0.414,0.4745,0.7914,2.2176,0.6818,0.5509,0.0,0.5509,0.2865,6.327,0.4174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,9.78,0.51,36.1,0.0,79.9,0.0,0.0,0.0,0.0,100.0,94.68,12.17,100.0,49.41,0.0,77.64,30.3,18.0874,15.6,6.7,20.8,19.4377,8.0,10.4,16.3,20.9,12.2,5.9,1.2,0.0,33.5,9.7,6.9,14.6,10.3,0.5934,0.4859,0.5402,0.4476,0.5724
10,3,13200,1400000US10003013200,10003013200,132.0,New Castle,DE,Delaware,"Census Tract 132, New Castle County, Delaware",3116.0,352.0,1542.0,1.242,0.4933,1.242,0.6918,0.8536,0.7049,0.5984,0.6835,2.8404,0.8021,0.0,0.8381,0.0,0.0,0.0,0.0,0.8381,0.5077,0.3853,0.8579,0.3072,1.5504,0.4903,0.7571,0.7217,0.0,1.4788,0.7294,0.6732,0.6732,0.6732,7.3809,0.795,0.6489,0.6489,0.6489,0.5822,0.6495,0.3594,0.3292,0.4106,0.5359,0.408,3.2748,0.4533,0.3915,0.5902,0.7586,0.8436,2.5839,0.9007,0.0,0.0,0.0,0.0,6.5076,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,9.81,0.48,35.39,0.0,98.69,0.0,0.0,0.0,0.0,100.0,89.19,12.44,97.35,97.15,0.0,77.7,45.5,34.1784,13.6,3.8,22.2,23.7,7.6,13.9,13.9,23.3,16.9,8.2,0.0,0.0,33.7,9.8,6.8,14.9,11.4,0.605,0.5157,0.516,0.5831,0.6058
